t_utc,ticker,yes_bid_c,yes_ask_c,no_bid_c,no_ask_c,open_side,open_vwap_c,open_qty,pairs_count,locked_pnl_c,realized_pnl_c,mtm_pnl_c,total_pnl_c,stopped_out_yes,stopped_out_no,secs_to_close
2026-02-04T05:32:17.417504+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,65,66,34,35,no,39.0,2,0,0,0,-10,-10,0,0,1204062
2026-02-04T05:32:21.602606+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,65,67,33,35,no,39.0,2,0,0,0,-12,-12,0,0,1204058
2026-02-04T05:32:25.781404+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,65,67,33,35,no,39.0,2,0,0,0,-12,-12,0,0,1204054
2026-02-04T05:32:29.986855+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,67,69,31,33,no,39.0,2,0,0,0,-16,-16,0,0,1204050
2026-02-04T05:32:34.200081+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1204045
2026-02-04T05:32:38.415351+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1204041
2026-02-04T05:32:42.717305+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,68,69,31,32,no,39.0,2,0,0,0,-16,-16,0,0,1204037
2026-02-04T05:32:47.274748+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,68,69,31,32,no,39.0,2,0,0,0,-16,-16,0,0,1204033
2026-02-04T05:32:51.848426+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1204028
2026-02-04T05:32:56.029057+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1204024
2026-02-04T05:33:00.224393+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1204019
2026-02-04T05:33:04.458139+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,71,29,31,no,39.0,2,0,0,0,-20,-20,0,0,1204015
2026-02-04T05:33:08.646778+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,71,29,31,no,39.0,2,0,0,0,-20,-20,0,0,1204011
2026-02-04T05:33:12.848502+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,71,29,31,no,39.0,2,0,0,0,-20,-20,0,0,1204007
2026-02-04T05:33:17.033619+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,71,29,31,no,39.0,2,0,0,0,-20,-20,0,0,1204003
2026-02-04T05:33:21.224864+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,71,29,31,no,39.0,2,0,0,0,-20,-20,0,0,1203998
2026-02-04T05:33:25.427649+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,71,29,31,no,39.0,2,0,0,0,-20,-20,0,0,1203994
2026-02-04T05:33:29.618730+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203990
2026-02-04T05:33:33.796253+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203986
2026-02-04T05:33:37.974344+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203982
2026-02-04T05:33:42.227085+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203978
2026-02-04T05:33:46.411627+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203973
2026-02-04T05:33:50.622287+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203969
2026-02-04T05:33:54.863597+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203965
2026-02-04T05:33:59.034844+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203961
2026-02-04T05:34:03.225523+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203956
2026-02-04T05:34:07.467929+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203952
2026-02-04T05:34:11.672846+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203948
2026-02-04T05:34:15.861075+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203944
2026-02-04T05:34:20.048127+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203940
2026-02-04T05:34:24.308590+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203935
2026-02-04T05:34:28.484795+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203931
2026-02-04T05:34:32.682193+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203927
2026-02-04T05:34:36.866907+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203923
2026-02-04T05:34:41.073777+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203919
2026-02-04T05:34:45.270370+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203914
2026-02-04T05:34:49.488980+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203910
2026-02-04T05:34:53.755386+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203906
2026-02-04T05:34:58.159706+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203902
2026-02-04T05:35:02.368804+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203897
2026-02-04T05:35:07.883089+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203893
2026-02-04T05:35:12.170767+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203888
2026-02-04T05:35:16.356487+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203883
2026-02-04T05:35:20.518520+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203879
2026-02-04T05:35:25.033069+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203875
2026-02-04T05:35:29.238995+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203870
2026-02-04T05:35:33.447834+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203866
2026-02-04T05:35:37.610962+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203862
2026-02-04T05:35:41.835414+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203858
2026-02-04T05:35:46.045232+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203854
2026-02-04T05:35:50.502576+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203849
2026-02-04T05:35:54.691358+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203845
2026-02-04T05:35:58.940436+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203841
2026-02-04T05:36:03.477793+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203837
2026-02-04T05:36:07.652440+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203832
2026-02-04T05:36:11.818485+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203828
2026-02-04T05:36:16.004243+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,70,30,31,no,39.0,2,0,0,0,-18,-18,0,0,1203824
2026-02-04T05:36:20.171961+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,71,29,31,no,39.0,2,0,0,0,-20,-20,0,0,1203819
2026-02-04T05:36:24.413321+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,69,71,29,31,no,39.0,2,0,0,0,-20,-20,0,0,1203815
2026-02-04T05:36:28.607150+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,70,72,28,30,no,39.0,2,0,0,0,-22,-22,0,0,1203811
2026-02-04T05:36:32.773494+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,73,74,26,27,no,39.0,2,0,0,0,-26,-26,0,0,1203807
2026-02-04T05:36:36.974800+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,73,74,26,27,no,39.0,2,0,0,0,-26,-26,0,0,1203803
2026-02-04T05:36:41.163205+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,73,74,26,27,no,39.0,2,0,0,0,-26,-26,0,0,1203799
2026-02-04T05:36:45.359243+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,73,74,26,27,no,39.0,2,0,0,0,-26,-26,0,0,1203794
2026-02-04T05:36:49.621792+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,73,74,26,27,no,39.0,2,0,0,0,-26,-26,0,0,1203790
2026-02-04T05:36:53.804556+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,73,74,26,27,no,39.0,2,0,0,0,-26,-26,0,0,1203786
2026-02-04T05:36:58.013025+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,72,74,26,28,no,39.0,2,0,0,0,-26,-26,0,0,1203782
2026-02-04T05:37:02.256897+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,72,74,26,28,no,39.0,2,0,0,0,-26,-26,0,0,1203777
2026-02-04T05:37:06.458011+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,72,74,26,28,no,39.0,2,0,0,0,-26,-26,0,0,1203773
2026-02-04T05:37:10.707918+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,72,74,26,28,no,39.0,2,0,0,0,-26,-26,0,0,1203769
2026-02-04T05:37:14.895010+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,72,74,26,28,no,39.0,2,0,0,0,-26,-26,0,0,1203765
2026-02-04T05:37:19.082453+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,74,75,25,26,no,39.0,2,0,0,0,-28,-28,0,0,1203761
2026-02-04T05:37:23.265446+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,76,77,23,24,no,39.0,2,0,0,0,-32,-32,0,0,1203756
2026-02-04T05:37:27.445693+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,76,77,23,24,no,39.0,2,0,0,0,-32,-32,0,0,1203752
2026-02-04T05:37:31.662549+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,76,77,23,24,no,39.0,2,0,0,0,-32,-32,0,0,1203748
2026-02-04T05:37:35.847118+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,75,77,23,25,no,39.0,2,0,0,0,-32,-32,0,0,1203744
2026-02-04T05:37:40.279361+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,74,75,25,26,no,39.0,2,0,0,0,-28,-28,0,0,1203740
2026-02-04T05:37:44.488379+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,73,74,26,27,no,39.0,2,0,0,0,-26,-26,0,0,1203735
2026-02-04T05:37:48.656238+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,73,74,26,27,no,39.0,2,0,0,0,-26,-26,0,0,1203731
2026-02-04T05:37:52.928610+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,74,75,25,26,no,39.0,2,0,0,0,-28,-28,0,0,1203727
2026-02-04T05:37:57.145430+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,76,78,22,24,no,39.0,2,0,0,0,-34,-34,0,0,1203723
2026-02-04T05:38:01.328882+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,77,78,22,23,no,39.0,2,0,0,0,-34,-34,0,0,1203718
2026-02-04T05:38:05.553964+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,77,78,22,23,no,39.0,2,0,0,0,-34,-34,0,0,1203714
2026-02-04T05:38:09.732084+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,77,79,21,23,no,39.0,2,0,0,0,-36,-36,0,0,1203710
2026-02-04T05:38:13.943983+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,77,79,21,23,no,39.0,2,0,0,0,-36,-36,0,0,1203706
2026-02-04T05:38:18.154401+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,77,79,21,23,no,39.0,2,0,0,0,-36,-36,0,0,1203702
2026-02-04T05:38:22.325757+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,82,18,20,no,39.0,2,0,0,0,-42,-42,0,0,1203697
2026-02-04T05:38:26.491201+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,82,18,20,no,39.0,2,0,0,0,-42,-42,0,0,1203693
2026-02-04T05:38:30.684532+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,82,18,19,no,39.0,2,0,0,0,-42,-42,0,0,1203689
2026-02-04T05:38:34.895119+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203685
2026-02-04T05:38:39.067388+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,82,18,20,no,39.0,2,0,0,0,-42,-42,0,0,1203681
2026-02-04T05:38:43.266322+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203676
2026-02-04T05:38:47.870169+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203672
2026-02-04T05:38:52.300675+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203668
2026-02-04T05:38:56.472729+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203663
2026-02-04T05:39:00.649933+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203659
2026-02-04T05:39:04.832499+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203655
2026-02-04T05:39:09.081592+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203651
2026-02-04T05:39:13.281884+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,80,81,19,20,no,39.0,2,0,0,0,-40,-40,0,0,1203646
2026-02-04T05:39:17.503267+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,82,18,19,no,39.0,2,0,0,0,-42,-42,0,0,1203642
2026-02-04T05:39:21.919292+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,82,18,19,no,39.0,2,0,0,0,-42,-42,0,0,1203638
2026-02-04T05:39:26.087314+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,83,17,19,no,39.0,2,0,0,0,-44,-44,0,0,1203634
2026-02-04T05:39:30.323822+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,83,17,19,no,39.0,2,0,0,0,-44,-44,0,0,1203629
2026-02-04T05:39:34.540863+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,83,17,19,no,39.0,2,0,0,0,-44,-44,0,0,1203625
2026-02-04T05:39:38.757393+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,83,17,19,no,39.0,2,0,0,0,-44,-44,0,0,1203621
2026-02-04T05:39:42.929236+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,83,17,19,no,39.0,2,0,0,0,-44,-44,0,0,1203617
2026-02-04T05:39:47.090075+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,82,18,19,no,39.0,2,0,0,0,-42,-42,0,0,1203613
2026-02-04T05:39:51.338480+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,81,82,18,19,no,39.0,2,0,0,0,-42,-42,0,0,1203608
2026-02-04T05:39:55.575463+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,79,21,22,no,39.0,2,0,0,0,-36,-36,0,0,1203604
2026-02-04T05:39:59.818251+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,80,20,22,no,39.0,2,0,0,0,-38,-38,0,0,1203600
2026-02-04T05:40:04.015544+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,80,20,22,no,39.0,2,0,0,0,-38,-38,0,0,1203596
2026-02-04T05:40:08.207923+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,80,20,22,no,39.0,2,0,0,0,-38,-38,0,0,1203591
2026-02-04T05:40:12.475586+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,80,20,22,no,39.0,2,0,0,0,-38,-38,0,0,1203587
2026-02-04T05:40:16.707199+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,79,80,20,21,no,39.0,2,0,0,0,-38,-38,0,0,1203583
2026-02-04T05:40:20.927099+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,79,81,19,21,no,39.0,2,0,0,0,-40,-40,0,0,1203579
2026-02-04T05:40:25.106151+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,80,20,22,no,39.0,2,0,0,0,-38,-38,0,0,1203575
2026-02-04T05:40:29.314947+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,80,20,22,no,39.0,2,0,0,0,-38,-38,0,0,1203570
2026-02-04T05:40:33.525987+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,80,20,22,no,39.0,2,0,0,0,-38,-38,0,0,1203566
2026-02-04T05:40:37.823432+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,78,80,20,22,no,39.0,2,0,0,0,-38,-38,0,0,1203562
2026-02-04T05:40:42.275085+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,79,80,20,21,no,39.0,2,0,0,0,-38,-38,0,0,1203558
2026-02-04T05:40:46.879859+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,85,15,17,no,39.0,2,0,0,0,-48,-48,0,0,1203553
2026-02-04T05:40:51.244286+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,85,15,17,no,39.0,2,0,0,0,-48,-48,0,0,1203549
2026-02-04T05:40:56.581067+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,39.0,2,0,0,0,-48,-48,0,0,1203544
2026-02-04T05:41:00.795668+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,39.0,2,0,0,0,-48,-48,0,0,1203539
2026-02-04T05:41:05.147047+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,39.0,2,0,0,0,-48,-48,0,0,1203535
2026-02-04T05:41:09.511374+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,85,15,17,no,39.0,2,0,0,0,-48,-48,0,0,1203530
2026-02-04T05:41:13.755177+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,39.0,2,0,0,0,-48,-48,0,0,1203526
2026-02-04T05:41:17.965831+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,39.0,2,0,0,0,-48,-48,0,0,1203522
2026-02-04T05:41:22.133051+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,39.0,2,0,0,0,-48,-48,0,0,1203518
2026-02-04T05:41:26.412363+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,39.0,2,0,0,0,-48,-48,0,0,1203513
2026-02-04T05:41:31.076363+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,85,15,17,no,39.0,2,0,0,0,-48,-48,0,0,1203509
2026-02-04T05:41:35.270278+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,39.0,2,0,0,0,-48,-48,0,0,1203504
2026-02-04T05:41:39.548893+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,no,39.0,2,0,0,0,-50,-50,0,0,1203500
2026-02-04T05:41:44.411344+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203495
2026-02-04T05:41:48.596743+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203491
2026-02-04T05:41:52.768725+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203487
