t_utc,ticker,yes_bid_c,yes_ask_c,no_bid_c,no_ask_c,open_side,open_vwap_c,open_qty,pairs_count,locked_pnl_c,realized_pnl_c,mtm_pnl_c,total_pnl_c,stopped_out_yes,stopped_out_no,secs_to_close
2026-02-04T05:41:56.964688+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203483
2026-02-04T05:42:01.113336+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203479
2026-02-04T05:42:05.382955+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,,,0,0,0,-50,0,-50,0,1,1203474
2026-02-04T05:42:09.627967+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,,,0,0,0,-50,0,-50,0,1,1203470
2026-02-04T05:42:13.858582+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,,,0,0,0,-50,0,-50,0,1,1203466
2026-02-04T05:42:18.066291+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203462
2026-02-04T05:42:22.304304+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203457
2026-02-04T05:42:26.518747+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,84,16,17,,,0,0,0,-50,0,-50,0,1,1203453
2026-02-04T05:42:30.731236+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,84,16,17,,,0,0,0,-50,0,-50,0,1,1203449
2026-02-04T05:42:34.900121+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,84,16,17,,,0,0,0,-50,0,-50,0,1,1203445
2026-02-04T05:42:39.223035+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,84,16,17,,,0,0,0,-50,0,-50,0,1,1203441
2026-02-04T05:42:43.628337+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,84,16,17,,,0,0,0,-50,0,-50,0,1,1203436
2026-02-04T05:42:47.832462+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,83,84,16,17,,,0,0,0,-50,0,-50,0,1,1203432
2026-02-04T05:42:52.039340+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,,,0,0,0,-50,0,-50,0,1,1203428
2026-02-04T05:42:56.260267+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203423
2026-02-04T05:43:00.459270+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,,,0,0,0,-50,0,-50,0,1,1203419
2026-02-04T05:43:04.657997+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,,,0,0,0,-50,0,-50,0,1,1203415
2026-02-04T05:43:08.937015+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203411
2026-02-04T05:43:13.126758+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203407
2026-02-04T05:43:17.311504+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,86,14,16,,,0,0,0,-50,0,-50,0,1,1203402
2026-02-04T05:43:21.483729+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,,,0,0,0,-50,0,-50,0,1,1203398
2026-02-04T05:43:25.644241+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203394
2026-02-04T05:43:29.898073+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203390
2026-02-04T05:43:34.087552+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203386
2026-02-04T05:43:38.276423+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203381
2026-02-04T05:43:42.611559+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203377
2026-02-04T05:43:46.781072+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203373
2026-02-04T05:43:50.961170+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203369
2026-02-04T05:43:55.199447+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203365
2026-02-04T05:43:59.376839+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203360
2026-02-04T05:44:03.564528+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203356
2026-02-04T05:44:07.767686+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203352
2026-02-04T05:44:11.961770+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203348
2026-02-04T05:44:16.193624+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203344
2026-02-04T05:44:20.429200+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203339
2026-02-04T05:44:24.794344+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203335
2026-02-04T05:44:29.049953+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203331
2026-02-04T05:44:33.237968+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203326
2026-02-04T05:44:37.430932+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,,,0,0,0,-50,0,-50,0,1,1203322
2026-02-04T05:44:41.629428+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,87,13,15,,,0,0,0,-50,0,-50,0,1,1203318
2026-02-04T05:44:46.205972+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,88,12,13,,,0,0,0,-50,0,-50,0,1,1203314
2026-02-04T05:44:50.396526+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,88,12,13,,,0,0,0,-50,0,-50,0,1,1203309
2026-02-04T05:44:54.566316+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,88,12,13,,,0,0,0,-50,0,-50,0,1,1203305
2026-02-04T05:44:58.754190+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,88,12,13,,,0,0,0,-50,0,-50,0,1,1203301
2026-02-04T05:45:02.945038+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,,,0,0,0,-50,0,-50,0,1,1203297
2026-02-04T05:45:07.157791+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203293
2026-02-04T05:45:11.400818+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,,,0,0,0,-50,0,-50,0,1,1203288
2026-02-04T05:45:15.622373+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203284
2026-02-04T05:45:19.821609+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,,,0,0,0,-50,0,-50,0,1,1203280
2026-02-04T05:45:24.081929+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,,,0,0,0,-50,0,-50,0,1,1203276
2026-02-04T05:45:28.296922+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,,,0,0,0,-50,0,-50,0,1,1203271
2026-02-04T05:45:32.472253+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203267
2026-02-04T05:45:36.672856+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203263
2026-02-04T05:45:40.878466+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203259
2026-02-04T05:45:45.068297+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203255
2026-02-04T05:45:49.315390+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203250
2026-02-04T05:45:53.481065+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203246
2026-02-04T05:45:57.704704+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,91,9,11,,,0,0,0,-50,0,-50,0,1,1203242
2026-02-04T05:46:01.902166+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,91,9,11,,,0,0,0,-50,0,-50,0,1,1203238
2026-02-04T05:46:06.070858+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203234
2026-02-04T05:46:10.239733+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,,,0,0,0,-50,0,-50,0,1,1203229
2026-02-04T05:46:14.441630+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,,,0,0,0,-50,0,-50,0,1,1203225
2026-02-04T05:46:18.763303+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,,,0,0,0,-50,0,-50,0,1,1203221
2026-02-04T05:46:23.269708+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203217
2026-02-04T05:46:27.454407+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,,,0,0,0,-50,0,-50,0,1,1203212
2026-02-04T05:46:31.660772+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203208
2026-02-04T05:46:35.870730+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,,,0,0,0,-50,0,-50,0,1,1203204
2026-02-04T05:46:40.039898+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203200
2026-02-04T05:46:44.253575+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203195
2026-02-04T05:46:48.490360+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203191
2026-02-04T05:46:52.863176+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203187
2026-02-04T05:46:57.082158+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,,,0,0,0,-50,0,-50,0,1,1203183
2026-02-04T05:47:01.291215+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,91,9,11,,,0,0,0,-50,0,-50,0,1,1203178
2026-02-04T05:47:05.474570+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1203174
2026-02-04T05:47:09.675836+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,91,92,8,9,,,0,0,0,-50,0,-50,0,1,1203170
2026-02-04T05:47:13.881823+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203166
2026-02-04T05:47:18.074891+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203162
2026-02-04T05:47:22.557317+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203157
2026-02-04T05:47:26.724613+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,91,92,8,9,,,0,0,0,-50,0,-50,0,1,1203153
2026-02-04T05:47:31.062178+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,91,92,8,9,,,0,0,0,-50,0,-50,0,1,1203149
2026-02-04T05:47:35.285088+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203144
2026-02-04T05:47:39.456062+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203140
2026-02-04T05:47:43.619418+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203136
2026-02-04T05:47:47.837394+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,94,6,8,,,0,0,0,-50,0,-50,0,1,1203132
2026-02-04T05:47:52.172702+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,93,94,6,7,,,0,0,0,-50,0,-50,0,1,1203128
2026-02-04T05:47:56.352166+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,93,95,5,7,,,0,0,0,-50,0,-50,0,1,1203123
2026-02-04T05:48:00.534529+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,93,94,6,7,,,0,0,0,-50,0,-50,0,1,1203119
2026-02-04T05:48:04.683475+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,93,95,5,7,,,0,0,0,-50,0,-50,0,1,1203115
2026-02-04T05:48:08.880509+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,93,94,6,7,,,0,0,0,-50,0,-50,0,1,1203111
2026-02-04T05:48:13.065302+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,94,95,5,6,,,0,0,0,-50,0,-50,0,1,1203107
2026-02-04T05:48:17.239024+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,94,95,5,6,,,0,0,0,-50,0,-50,0,1,1203102
2026-02-04T05:48:21.453679+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,94,96,4,6,,,0,0,0,-50,0,-50,0,1,1203098
2026-02-04T05:48:25.722112+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,94,96,4,6,,,0,0,0,-50,0,-50,0,1,1203094
2026-02-04T05:48:29.926967+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,94,95,5,6,,,0,0,0,-50,0,-50,0,1,1203090
2026-02-04T05:48:34.102082+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,94,95,5,6,,,0,0,0,-50,0,-50,0,1,1203086
2026-02-04T05:48:38.316242+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,94,96,4,6,,,0,0,0,-50,0,-50,0,1,1203081
2026-02-04T05:48:42.520606+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203077
2026-02-04T05:48:46.708846+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203073
2026-02-04T05:48:50.971912+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,97,3,5,,,0,0,0,-50,0,-50,0,1,1203069
2026-02-04T05:48:55.274246+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,97,3,5,,,0,0,0,-50,0,-50,0,1,1203065
2026-02-04T05:48:59.691346+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203060
2026-02-04T05:49:03.877731+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203056
2026-02-04T05:49:08.083211+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203052
2026-02-04T05:49:12.252540+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203047
2026-02-04T05:49:16.457914+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203043
2026-02-04T05:49:20.671692+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203039
2026-02-04T05:49:24.885490+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203035
2026-02-04T05:49:29.113246+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203031
2026-02-04T05:49:33.346168+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203026
2026-02-04T05:49:37.531611+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203022
2026-02-04T05:49:41.722443+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,95,96,4,5,,,0,0,0,-50,0,-50,0,1,1203018
2026-02-04T05:49:45.909335+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203014
2026-02-04T05:49:50.136787+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203010
2026-02-04T05:49:54.332456+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1203005
2026-02-04T05:49:58.644359+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,94,6,8,,,0,0,0,-50,0,-50,0,1,1203001
2026-02-04T05:50:02.830810+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1202997
2026-02-04T05:50:07.024039+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1202993
2026-02-04T05:50:11.237574+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,92,93,7,8,,,0,0,0,-50,0,-50,0,1,1202988
2026-02-04T05:50:15.427403+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,91,92,8,9,,,0,0,0,-50,0,-50,0,1,1202984
2026-02-04T05:50:19.617264+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202980
2026-02-04T05:50:23.853542+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202976
2026-02-04T05:50:28.014070+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202972
2026-02-04T05:50:32.252083+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202967
2026-02-04T05:50:36.412808+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202963
2026-02-04T05:50:40.591164+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202959
2026-02-04T05:50:44.787993+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202955
2026-02-04T05:50:48.970142+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202951
2026-02-04T05:50:53.143752+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202947
2026-02-04T05:50:57.347287+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202942
2026-02-04T05:51:01.567282+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202938
2026-02-04T05:51:05.754523+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202934
2026-02-04T05:51:09.940134+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202930
2026-02-04T05:51:14.158214+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202926
2026-02-04T05:51:18.332823+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202921
2026-02-04T05:51:22.514602+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202917
2026-02-04T05:51:26.728595+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202913
2026-02-04T05:51:30.957726+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202909
2026-02-04T05:51:35.192669+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202905
2026-02-04T05:51:39.366170+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202900
2026-02-04T05:51:43.570702+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202896
2026-02-04T05:51:47.768949+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202892
2026-02-04T05:51:51.941233+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202888
2026-02-04T05:51:56.113463+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202884
2026-02-04T05:52:00.317199+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202879
2026-02-04T05:52:04.598402+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,,,0,0,0,-50,0,-50,0,1,1202875
